项目链接,项目名称,高亮词,gitcode_repo
https://ai.gitcode.com/hf_mirrors/diffusers/stable-diffusion-xl-1.0-inpainting-0.1,diffusers/stable-diffusion-xl-1.0-inpainting-0.1,Diffusers,4069524
https://ai.gitcode.com/hf_mirrors/diffusers/stable-diffusion-xl-1.0-inpainting-0.1,diffusers/stable-diffusion-xl-1.0-inpainting-0.1,fp16量化,4069524
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen2.5-Omni-7B-AWQ,Qwen/Qwen2.5-Omni-7B-AWQ,通义千问,5670633
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen2.5-Omni-7B-AWQ,Qwen/Qwen2.5-Omni-7B-AWQ,阿里大模型,5670633
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen2.5-Omni-7B-AWQ,Qwen/Qwen2.5-Omni-7B-AWQ,实时音视频交互,5670633
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen2.5-Omni-7B-AWQ,Qwen/Qwen2.5-Omni-7B-AWQ,流式语音生成,5670633
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen2.5-Omni-7B-AWQ,Qwen/Qwen2.5-Omni-7B-AWQ,AWQ量化模型,5670633
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen2.5-Omni-7B-AWQ,Qwen/Qwen2.5-Omni-7B-AWQ,Any-to-Any,5670633
https://ai.gitcode.com/hf_mirrors/facebook/dinov2-giant,facebook/dinov2-giant,DINOv2-giant,5061378
https://ai.gitcode.com/hf_mirrors/facebook/dinov2-giant,facebook/dinov2-giant,自监督视觉特征,5061378
https://ai.gitcode.com/hf_mirrors/facebook/dinov2-giant,facebook/dinov2-giant,视觉变换器,5061378
https://ai.gitcode.com/hf_mirrors/facebook/dinov2-giant,facebook/dinov2-giant,图像特征提取,5061378
https://ai.gitcode.com/hf_mirrors/facebook/dinov2-giant,facebook/dinov2-giant,DINOv2,5061378
https://ai.gitcode.com/hf_mirrors/facebook/dinov2-giant,facebook/dinov2-giant,无监督预训练,5061378
https://ai.gitcode.com/hf_mirrors/facebook/dinov2-giant,facebook/dinov2-giant,CLS标记特征,5061378
https://ai.gitcode.com/hf_mirrors/unsloth/Qwen3-4B-Instruct-2507-GGUF,unsloth/Qwen3-4B-Instruct-2507-GGUF,4B参数,7404201
https://ai.gitcode.com/hf_mirrors/unsloth/Qwen3-4B-Instruct-2507-GGUF,unsloth/Qwen3-4B-Instruct-2507-GGUF,多语言,7404201
https://ai.gitcode.com/hf_mirrors/unsloth/Qwen3-4B-Instruct-2507-GGUF,unsloth/Qwen3-4B-Instruct-2507-GGUF,长文本理解,7404201
https://ai.gitcode.com/hf_mirrors/unsloth/Qwen3-4B-Instruct-2507-GGUF,unsloth/Qwen3-4B-Instruct-2507-GGUF,GGUF量化模型,7404201
https://ai.gitcode.com/hf_mirrors/lllyasviel/control_v11p_sd15_inpaint,lllyasviel/control_v11p_sd15_inpaint,ControlNet-v1-1,4891083
https://ai.gitcode.com/hf_mirrors/lllyasviel/control_v11p_sd15_inpaint,lllyasviel/control_v11p_sd15_inpaint,image-to-image,4891083
https://ai.gitcode.com/hf_mirrors/lllyasviel/control_v11p_sd15_inpaint,lllyasviel/control_v11p_sd15_inpaint,Stable-Diffusion,4891083
https://ai.gitcode.com/hf_mirrors/lllyasviel/control_v11p_sd15_inpaint,lllyasviel/control_v11p_sd15_inpaint,controlnet,4891083
https://ai.gitcode.com/hf_mirrors/amazon/chronos-bolt-tiny,amazon/chronos-bolt-tiny,Chronos-Bolt,5042648
https://ai.gitcode.com/hf_mirrors/amazon/chronos-bolt-tiny,amazon/chronos-bolt-tiny,时间序列预测,5042648
https://ai.gitcode.com/hf_mirrors/amazon/chronos-bolt-tiny,amazon/chronos-bolt-tiny,零样本预测,5042648
https://ai.gitcode.com/hf_mirrors/amazon/chronos-bolt-tiny,amazon/chronos-bolt-tiny,SageMaker部署,5042648
https://ai.gitcode.com/hf_mirrors/amazon/chronos-bolt-tiny,amazon/chronos-bolt-tiny,T5架构,5042648
https://ai.gitcode.com/hf_mirrors/amazon/chronos-bolt-tiny,amazon/chronos-bolt-tiny,Tiny模型,5042648
https://ai.gitcode.com/hf_mirrors/unsloth/GLM-4.5-Air,unsloth/GLM-4.5-Air,GLM-4.5-Air,7370087
https://ai.gitcode.com/hf_mirrors/unsloth/GLM-4.5-Air,unsloth/GLM-4.5-Air,混合推理模型,7370087
https://ai.gitcode.com/hf_mirrors/unsloth/GLM-4.5-Air,unsloth/GLM-4.5-Air,智能体设计,7370087
https://ai.gitcode.com/hf_mirrors/unsloth/GLM-4.5-Air,unsloth/GLM-4.5-Air,1060亿参数,7370087
https://ai.gitcode.com/hf_mirrors/unsloth/GLM-4.5-Air,unsloth/GLM-4.5-Air,FP8版本,7370087
https://ai.gitcode.com/hf_mirrors/unsloth/GLM-4.5-Air,unsloth/GLM-4.5-Air,API调用,7370087
https://ai.gitcode.com/hf_mirrors/cross-encoder/ms-marco-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L6-v2,cross-encoderms-marco-MiniLM-L6-v2,4897021
https://ai.gitcode.com/hf_mirrors/cross-encoder/ms-marco-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L6-v2,信息检索,4897021
https://ai.gitcode.com/hf_mirrors/cross-encoder/ms-marco-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L6-v2,查询重排序,4897021
https://ai.gitcode.com/hf_mirrors/cross-encoder/ms-marco-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L6-v2,SentenceTransformers,4897021
https://ai.gitcode.com/hf_mirrors/cross-encoder/ms-marco-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L6-v2,MiniLM,4897021
https://ai.gitcode.com/hf_mirrors/cross-encoder/ms-marco-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L6-v2,段落排序,4897021
https://ai.gitcode.com/hf_mirrors/unsloth/gemma-3-270m-it-qat-GGUF,unsloth/gemma-3-270m-it-qat-GGUF,Gemma-3,7361961
https://ai.gitcode.com/hf_mirrors/unsloth/gemma-3-270m-it-qat-GGUF,unsloth/gemma-3-270m-it-qat-GGUF,270M参数,7361961
https://ai.gitcode.com/hf_mirrors/unsloth/gemma-3-270m-it-qat-GGUF,unsloth/gemma-3-270m-it-qat-GGUF,GGUF量化,7361961
https://ai.gitcode.com/hf_mirrors/unsloth/gemma-3-270m-it-qat-GGUF,unsloth/gemma-3-270m-it-qat-GGUF,Colab微调,7361961
https://ai.gitcode.com/hf_mirrors/unsloth/gemma-3-270m-it-qat-GGUF,unsloth/gemma-3-270m-it-qat-GGUF,Unsloth提速,7361961
https://ai.gitcode.com/hf_mirrors/speechbrain/metricgan-plus-voicebank,speechbrain/metricgan-plus-voicebank,MetricGAN-Plus,4895248
https://ai.gitcode.com/hf_mirrors/speechbrain/metricgan-plus-voicebank,speechbrain/metricgan-plus-voicebank,语音增强,4895248
https://ai.gitcode.com/hf_mirrors/speechbrain/metricgan-plus-voicebank,speechbrain/metricgan-plus-voicebank,噪声抑制,4895248
https://ai.gitcode.com/hf_mirrors/speechbrain/metricgan-plus-voicebank,speechbrain/metricgan-plus-voicebank,SpeechBrain,4895248
https://ai.gitcode.com/hf_mirrors/speechbrain/metricgan-plus-voicebank,speechbrain/metricgan-plus-voicebank,SpectralMaskEnhancement,4895248
https://ai.gitcode.com/hf_mirrors/speechbrain/metricgan-plus-voicebank,speechbrain/metricgan-plus-voicebank,VoiceBank,4895248
https://ai.gitcode.com/hf_mirrors/facebook/detr-resnet-50,facebook/detr-resnet-50,DETR,4900722
https://ai.gitcode.com/hf_mirrors/facebook/detr-resnet-50,facebook/detr-resnet-50,端到端目标检测,4900722
https://ai.gitcode.com/hf_mirrors/facebook/detr-resnet-50,facebook/detr-resnet-50,object-detection,4900722
https://ai.gitcode.com/hf_mirrors/facebook/detr-resnet-50,facebook/detr-resnet-50,coco,4900722
https://ai.gitcode.com/hf_mirrors/facebook/detr-resnet-50,facebook/detr-resnet-50,对象查询,4900722
https://ai.gitcode.com/hf_mirrors/facebook/detr-resnet-50,facebook/detr-resnet-50,二分匹配损失,4900722
https://ai.gitcode.com/hf_mirrors/Gen-Verse/MMaDA-8B-Base,Gen-Verse/MMaDA-8B-Base,MMaDA-8B,5808418
https://ai.gitcode.com/hf_mirrors/Gen-Verse/MMaDA-8B-Base,Gen-Verse/MMaDA-8B-Base,多模态扩散模型,5808418
https://ai.gitcode.com/hf_mirrors/Gen-Verse/MMaDA-8B-Base,Gen-Verse/MMaDA-8B-Base,混合长链思维,5808418
https://ai.gitcode.com/hf_mirrors/Gen-Verse/MMaDA-8B-Base,Gen-Verse/MMaDA-8B-Base,UniGRPO,5808418
https://ai.gitcode.com/hf_mirrors/Gen-Verse/MMaDA-8B-Base,Gen-Verse/MMaDA-8B-Base,8B参数,5808418
https://ai.gitcode.com/hf_mirrors/unslothai/1,unslothai/1,Unsloth,4897055
https://ai.gitcode.com/hf_mirrors/unslothai/1,unslothai/1,微调加速,4897055
https://ai.gitcode.com/hf_mirrors/facebook/VGGT-1B,facebook/VGGT-1B,VGGT,5077573
https://ai.gitcode.com/hf_mirrors/facebook/VGGT-1B,facebook/VGGT-1B,Image-to-3D,5077573
https://ai.gitcode.com/hf_mirrors/facebook/VGGT-1B,facebook/VGGT-1B,视觉几何基础Transformer,5077573
https://ai.gitcode.com/hf_mirrors/facebook/VGGT-1B,facebook/VGGT-1B,3D点轨迹,5077573
https://ai.gitcode.com/hf_mirrors/facebook/VGGT-1B,facebook/VGGT-1B,相机外参,5077573
https://ai.gitcode.com/hf_mirrors/facebook/VGGT-1B,facebook/VGGT-1B,相机内参,5077573
https://ai.gitcode.com/hf_mirrors/facebook/VGGT-1B,facebook/VGGT-1B,点云图,5077573
https://ai.gitcode.com/hf_mirrors/facebook/VGGT-1B,facebook/VGGT-1B,深度图,5077573
https://ai.gitcode.com/hf_mirrors/impira/layoutlm-document-qa,impira/layoutlm-document-qa,LayoutLM,4900372
https://ai.gitcode.com/hf_mirrors/impira/layoutlm-document-qa,impira/layoutlm-document-qa,文档问答,4900372
https://ai.gitcode.com/hf_mirrors/impira/layoutlm-document-qa,impira/layoutlm-document-qa,SQuAD2.0,4900372
https://ai.gitcode.com/hf_mirrors/impira/layoutlm-document-qa,impira/layoutlm-document-qa,DocVQA,4900372
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-1.7B-Base,Qwen/Qwen3-1.7B-Base,Qwen3,5315329
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-1.7B-Base,Qwen/Qwen3-1.7B-Base,代码生成,5315329
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-1.7B-Base,Qwen/Qwen3-1.7B-Base,STEM推理,5315329
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-1.7B-Base,Qwen/Qwen3-1.7B-Base,1.7B参数,5315329
https://ai.gitcode.com/hf_mirrors/google/owlv2-base-patch16,google/owlv2-base-patch16,OWLv2,5082198
https://ai.gitcode.com/hf_mirrors/google/owlv2-base-patch16,google/owlv2-base-patch16,零样本文本目标检测,5082198
https://ai.gitcode.com/hf_mirrors/google/owlv2-base-patch16,google/owlv2-base-patch16,开放词汇目标检测,5082198
https://ai.gitcode.com/hf_mirrors/google/owlv2-base-patch16,google/owlv2-base-patch16,多模态目标检测,5082198
https://ai.gitcode.com/hf_mirrors/google/owlv2-base-patch16,google/owlv2-base-patch16,CLIP主干网络,5082198
https://ai.gitcode.com/hf_mirrors/google/owlv2-base-patch16,google/owlv2-base-patch16,ViT-B16,5082198
https://ai.gitcode.com/hf_mirrors/google/owlv2-base-patch16,google/owlv2-base-patch16,文本条件目标检测,5082198
https://ai.gitcode.com/hf_mirrors/google/owlv2-base-patch16,google/owlv2-base-patch16,arxiv2306.09683,5082198
https://ai.gitcode.com/hf_mirrors/microsoft/tapex-large-finetuned-wikisql,microsoft/tapex-large-finetuned-wikisql,TAPEX,5089379
https://ai.gitcode.com/hf_mirrors/microsoft/tapex-large-finetuned-wikisql,microsoft/tapex-large-finetuned-wikisql,table-question-answering,5089379
https://ai.gitcode.com/hf_mirrors/microsoft/tapex-large-finetuned-wikisql,microsoft/tapex-large-finetuned-wikisql,SQL执行器,5089379
https://ai.gitcode.com/hf_mirrors/microsoft/tapex-large-finetuned-wikisql,microsoft/tapex-large-finetuned-wikisql,表格预训练,5089379
https://ai.gitcode.com/hf_mirrors/microsoft/tapex-large-finetuned-wikisql,microsoft/tapex-large-finetuned-wikisql,BART架构,5089379
https://ai.gitcode.com/hf_mirrors/microsoft/tapex-large-finetuned-wikisql,microsoft/tapex-large-finetuned-wikisql,wikisql,5089379
https://ai.gitcode.com/hf_mirrors/microsoft/tapex-large-finetuned-wikisql,microsoft/tapex-large-finetuned-wikisql,arxiv2107.07653,5089379
https://ai.gitcode.com/hf_mirrors/google/tapas-tiny-finetuned-sqa,google/tapas-tiny-finetuned-sqa,TAPAS,5082663
https://ai.gitcode.com/hf_mirrors/google/tapas-tiny-finetuned-sqa,google/tapas-tiny-finetuned-sqa,TAPAS-Tiny,5082663
https://ai.gitcode.com/hf_mirrors/google/tapas-tiny-finetuned-sqa,google/tapas-tiny-finetuned-sqa,表格问答,5082663
https://ai.gitcode.com/hf_mirrors/google/tapas-tiny-finetuned-sqa,google/tapas-tiny-finetuned-sqa,序列问答微调,5082663
https://ai.gitcode.com/hf_mirrors/google/tapas-tiny-finetuned-sqa,google/tapas-tiny-finetuned-sqa,相对位置嵌入,5082663
https://ai.gitcode.com/hf_mirrors/google/tapas-tiny-finetuned-sqa,google/tapas-tiny-finetuned-sqa,位置重置,5082663
https://ai.gitcode.com/hf_mirrors/google/tapas-tiny-finetuned-sqa,google/tapas-tiny-finetuned-sqa,中间预训练,5082663
https://ai.gitcode.com/hf_mirrors/openai/imagegpt-small,openai/imagegpt-small,ImageGPT,5094433
https://ai.gitcode.com/hf_mirrors/openai/imagegpt-small,openai/imagegpt-small,线性探测,5094433
https://ai.gitcode.com/hf_mirrors/openai/imagegpt-small,openai/imagegpt-small,imagenet-21k,5094433
https://ai.gitcode.com/hf_mirrors/openai/imagegpt-small,openai/imagegpt-small,32x32图像,5094433
https://ai.gitcode.com/hf_mirrors/microsoft/tapex-large,microsoft/tapex-large,TAPEX-large,5091113
https://ai.gitcode.com/hf_mirrors/microsoft/tapex-large,microsoft/tapex-large,神经SQL执行器,5091113
https://ai.gitcode.com/hf_mirrors/microsoft/tapex-large,microsoft/tapex-large,表格推理能力,5091113
https://ai.gitcode.com/hf_mirrors/Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,Bllossom-AICA-5B,5461486
https://ai.gitcode.com/hf_mirrors/Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,视觉-语言模型,5461486
https://ai.gitcode.com/hf_mirrors/Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,韩国语AI模型,5461486
https://ai.gitcode.com/hf_mirrors/Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,OCR理解,5461486
https://ai.gitcode.com/hf_mirrors/Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,选择性推理,5461486
https://ai.gitcode.com/hf_mirrors/ibm-granite/granite-timeseries-ttm-r2,ibm-granite/granite-timeseries-ttm-r2,Granite-TimeSeries-TTM-R2,5461460
https://ai.gitcode.com/hf_mirrors/ibm-granite/granite-timeseries-ttm-r2,ibm-granite/granite-timeseries-ttm-r2,TinyTimeMixers,5461460
https://ai.gitcode.com/hf_mirrors/ibm-granite/granite-timeseries-ttm-r2,ibm-granite/granite-timeseries-ttm-r2,多元时间序列预测,5461460
https://ai.gitcode.com/hf_mirrors/ibm-granite/granite-timeseries-ttm-r2,ibm-granite/granite-timeseries-ttm-r2,少样本微调,5461460
https://ai.gitcode.com/hf_mirrors/ibm-granite/granite-timeseries-ttm-r2,ibm-granite/granite-timeseries-ttm-r2,分钟级点预测,5461460
https://ai.gitcode.com/hf_mirrors/ibm-granite/granite-timeseries-ttm-r2,ibm-granite/granite-timeseries-ttm-r2,7亿样本预训练,5461460
https://ai.gitcode.com/hf_mirrors/ibm-granite/granite-timeseries-ttm-r2,ibm-granite/granite-timeseries-ttm-r2,10亿样本预训练,5461460
https://ai.gitcode.com/hf_mirrors/moonshotai/Kimi-VL-A3B-Instruct,moonshotai/Kimi-VL-A3B-Instruct,Kimi-VL,5075287
https://ai.gitcode.com/hf_mirrors/moonshotai/Kimi-VL-A3B-Instruct,moonshotai/Kimi-VL-A3B-Instruct,月之暗面,5075287
https://ai.gitcode.com/hf_mirrors/moonshotai/Kimi-VL-A3B-Instruct,moonshotai/Kimi-VL-A3B-Instruct,长上下文,5075287
https://ai.gitcode.com/hf_mirrors/moonshotai/Kimi-VL-A3B-Instruct,moonshotai/Kimi-VL-A3B-Instruct,智能体,5075287
https://ai.gitcode.com/hf_mirrors/Qwen/QwQ-32B-AWQ,Qwen/QwQ-32B-AWQ,推理模型,5460774
https://ai.gitcode.com/hf_mirrors/Qwen/QwQ-32B-AWQ,Qwen/QwQ-32B-AWQ,链式思维,5460774
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-14B-AWQ,Qwen/Qwen3-14B-AWQ,14B参数,5466380
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-14B-AWQ,Qwen/Qwen3-14B-AWQ,AWQ量化,5466380
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-14B-AWQ,Qwen/Qwen3-14B-AWQ,思维模式,5466380
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-14B-AWQ,Qwen/Qwen3-14B-AWQ,非思维模式,5466380
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-14B-AWQ,Qwen/Qwen3-14B-AWQ,百语言支持,5466380
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-GGUF,Qwen/Qwen3-235B-A22B-GGUF,思维模式切换,5470255
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-GGUF,Qwen/Qwen3-235B-A22B-GGUF,220亿参数,5470255
https://ai.gitcode.com/hf_mirrors/tencent/Hunyuan3D-1,tencent/Hunyuan3D-1,混元,4496850
https://ai.gitcode.com/hf_mirrors/tencent/Hunyuan3D-1,tencent/Hunyuan3D-1,腾讯大模型,4496850
https://ai.gitcode.com/hf_mirrors/tencent/Hunyuan3D-1,tencent/Hunyuan3D-1,文生3D,4496850
https://ai.gitcode.com/hf_mirrors/tencent/Hunyuan3D-1,tencent/Hunyuan3D-1,图生3D,4496850
https://ai.gitcode.com/hf_mirrors/tencent/Hunyuan3D-1,tencent/Hunyuan3D-1,两阶段扩散,4496850
https://ai.gitcode.com/hf_mirrors/tencent/Hunyuan3D-1,tencent/Hunyuan3D-1,3D生成框架,4496850
https://ai.gitcode.com/hf_mirrors/pcoloc/autotrain-dragino-7-7-1860763606,pcoloc/autotrain-dragino-7-7-1860763606,autotrain,5488537
https://ai.gitcode.com/hf_mirrors/pcoloc/autotrain-dragino-7-7-1860763606,pcoloc/autotrain-dragino-7-7-1860763606,tabular,5488537
https://ai.gitcode.com/hf_mirrors/pcoloc/autotrain-dragino-7-7-1860763606,pcoloc/autotrain-dragino-7-7-1860763606,二氧化碳排放预测,5488537
https://ai.gitcode.com/hf_mirrors/pcoloc/autotrain-dragino-7-7-1860763606,pcoloc/autotrain-dragino-7-7-1860763606,autotrain-data-dragino-7-7,5488537
https://ai.gitcode.com/hf_mirrors/THUDM/GLM-4-32B-Base-0414,THUDM/GLM-4-32B-Base-0414,GLM-4,5462676
https://ai.gitcode.com/hf_mirrors/THUDM/GLM-4-32B-Base-0414,THUDM/GLM-4-32B-Base-0414,智能体任务,5462676
https://ai.gitcode.com/hf_mirrors/THUDM/GLM-4-32B-Base-0414,THUDM/GLM-4-32B-Base-0414,工程代码编写,5462676
https://ai.gitcode.com/hf_mirrors/IIC/DocOwl2,IIC/DocOwl2,DocOwl2,7456757
https://ai.gitcode.com/hf_mirrors/IIC/DocOwl2,IIC/DocOwl2,免OCR文档理解,7456757
https://ai.gitcode.com/hf_mirrors/IIC/DocOwl2,IIC/DocOwl2,高分辨率文档压缩器,7456757
https://ai.gitcode.com/hf_mirrors/IIC/DocOwl2,IIC/DocOwl2,多页文档分析,7456757
https://ai.gitcode.com/hf_mirrors/IIC/DocOwl2,IIC/DocOwl2,图像-文本对话,7456757
https://ai.gitcode.com/hf_mirrors/IIC/DocOwl2,IIC/DocOwl2,324标记编码,7456757
https://ai.gitcode.com/hf_mirrors/deepset/xlm-roberta-large-squad2,deepset/xlm-roberta-large-squad2,XLMRoBERTalarge,5485426
https://ai.gitcode.com/hf_mirrors/deepset/xlm-roberta-large-squad2,deepset/xlm-roberta-large-squad2,抽取式问答,5485426
https://ai.gitcode.com/hf_mirrors/deepset/xlm-roberta-large-squad2,deepset/xlm-roberta-large-squad2,多语言问答,5485426
https://ai.gitcode.com/hf_mirrors/deepset/xlm-roberta-large-squad2,deepset/xlm-roberta-large-squad2,Haystack集成,5485426
https://ai.gitcode.com/hf_mirrors/deepset/xlm-roberta-large-squad2,deepset/xlm-roberta-large-squad2,MLflow-追踪,5485426
https://ai.gitcode.com/hf_mirrors/deepset/xlm-roberta-large-squad2,deepset/xlm-roberta-large-squad2,SQuAD2.0-微调,5485426
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-8B-AWQ,Qwen/Qwen3-8B-AWQ,智能体能力,5470234
https://ai.gitcode.com/hf_mirrors/pengzhendong/chinese-hubert-base,pengzhendong/chinese-hubert-base,chinese-hubert-base,7420257
https://ai.gitcode.com/hf_mirrors/pengzhendong/chinese-hubert-base,pengzhendong/chinese-hubert-base,中文语音预训练,7420257
https://ai.gitcode.com/hf_mirrors/pengzhendong/chinese-hubert-base,pengzhendong/chinese-hubert-base,HuBERT模型,7420257
https://ai.gitcode.com/hf_mirrors/pengzhendong/chinese-hubert-base,pengzhendong/chinese-hubert-base,语音特征提取,7420257
https://ai.gitcode.com/hf_mirrors/pengzhendong/chinese-hubert-base,pengzhendong/chinese-hubert-base,无分词器语音模型,7420257
https://ai.gitcode.com/hf_mirrors/pengzhendong/chinese-hubert-base,pengzhendong/chinese-hubert-base,Wav2Vec2FeatureExtractor,7420257
https://ai.gitcode.com/hf_mirrors/AI-ModelScope/TRELLIS-image-large,AI-ModelScope/TRELLIS-image-large,TRELLIS,7419892
https://ai.gitcode.com/hf_mirrors/AI-ModelScope/TRELLIS-image-large,AI-ModelScope/TRELLIS-image-large,3D生成,7419892
https://ai.gitcode.com/hf_mirrors/AI-ModelScope/TRELLIS-image-large,AI-ModelScope/TRELLIS-image-large,结构化3D潜变量,7419892
https://ai.gitcode.com/hf_mirrors/AI-ModelScope/TRELLIS-image-large,AI-ModelScope/TRELLIS-image-large,MIT,7419892
https://ai.gitcode.com/hf_mirrors/pengzhendong/chinese-hubert-large,pengzhendong/chinese-hubert-large,chinese-hubert-large,7420052
https://ai.gitcode.com/hf_mirrors/pengzhendong/chinese-hubert-large,pengzhendong/chinese-hubert-large,语音识别,7420052
https://ai.gitcode.com/hf_mirrors/pengzhendong/chinese-hubert-large,pengzhendong/chinese-hubert-large,音频预训练,7420052
https://ai.gitcode.com/hf_mirrors/pengzhendong/chinese-hubert-large,pengzhendong/chinese-hubert-large,专用分词器,7420052
https://ai.gitcode.com/hf_mirrors/IIC/QwenLong-CPRS-7B,IIC/QwenLong-CPRS-7B,QwenLong-CPRS,7420314
https://ai.gitcode.com/hf_mirrors/IIC/QwenLong-CPRS-7B,IIC/QwenLong-CPRS-7B,长上下文优化,7420314
https://ai.gitcode.com/hf_mirrors/IIC/QwenLong-CPRS-7B,IIC/QwenLong-CPRS-7B,查询感知压缩,7420314
https://ai.gitcode.com/hf_mirrors/IIC/QwenLong-CPRS-7B,IIC/QwenLong-CPRS-7B,可控上下文优化,7420314
https://ai.gitcode.com/hf_mirrors/IIC/QwenLong-CPRS-7B,IIC/QwenLong-CPRS-7B,窗口并行推理,7420314
https://ai.gitcode.com/hf_mirrors/Xenova/discogs-maest-30s-pw-73e-ts,Xenova/discogs-maest-30s-pw-73e-ts,discogs-maest-30s-pw-73e-ts,7420195
https://ai.gitcode.com/hf_mirrors/Xenova/discogs-maest-30s-pw-73e-ts,Xenova/discogs-maest-30s-pw-73e-ts,ONNX,7420195
https://ai.gitcode.com/hf_mirrors/Xenova/discogs-maest-30s-pw-73e-ts,Xenova/discogs-maest-30s-pw-73e-ts,Transformers.js,7420195
https://ai.gitcode.com/hf_mirrors/Xenova/discogs-maest-30s-pw-73e-ts,Xenova/discogs-maest-30s-pw-73e-ts,音频理解,7420195
https://ai.gitcode.com/hf_mirrors/Xenova/discogs-maest-30s-pw-73e-ts,Xenova/discogs-maest-30s-pw-73e-ts,网页端音频模型,7420195
https://ai.gitcode.com/hf_mirrors/Xenova/discogs-maest-30s-pw-73e-ts,Xenova/discogs-maest-30s-pw-73e-ts,HuggingFace-ONNX,7420195
https://ai.gitcode.com/hf_mirrors/Xenova/discogs-maest-30s-pw-73e-ts,Xenova/discogs-maest-30s-pw-73e-ts,音乐元数据识别,7420195
https://ai.gitcode.com/hf_mirrors/m-a-p/MERT-v1-330M,m-a-p/MERT-v1-330M,MERT-v1,7420100
https://ai.gitcode.com/hf_mirrors/m-a-p/MERT-v1-330M,m-a-p/MERT-v1-330M,音乐理解模型,7420100
https://ai.gitcode.com/hf_mirrors/m-a-p/MERT-v1-330M,m-a-p/MERT-v1-330M,音频分类,7420100
https://ai.gitcode.com/hf_mirrors/m-a-p/MERT-v1-330M,m-a-p/MERT-v1-330M,330M参数,7420100
https://ai.gitcode.com/hf_mirrors/m-a-p/MERT-v1-330M,m-a-p/MERT-v1-330M,Fairseq,7420100
https://ai.gitcode.com/hf_mirrors/m-a-p/MERT-v1-330M,m-a-p/MERT-v1-330M,MLM预训练,7420100
https://ai.gitcode.com/hf_mirrors/tencent/HunyuanVideo,tencent/HunyuanVideo,混元视频,4496809
https://ai.gitcode.com/hf_mirrors/tencent/HunyuanVideo,tencent/HunyuanVideo,FP8量化模型,4496809
https://ai.gitcode.com/hf_mirrors/tencent/HunyuanVideo,tencent/HunyuanVideo,多GPU并行推理,4496809
https://ai.gitcode.com/hf_mirrors/tencent/HunyuanVideo,tencent/HunyuanVideo,Diffusers集成,4496809
https://ai.gitcode.com/hf_mirrors/tencent/HunyuanVideo,tencent/HunyuanVideo,Gradio网页演示,4496809
https://ai.gitcode.com/hf_mirrors/tencent/HunyuanVideo,tencent/HunyuanVideo,企鹅视频基准,4496809
https://ai.gitcode.com/hf_mirrors/zai-org/CogVideoX1.5-5B-I2V,zai-org/CogVideoX1.5-5B-I2V,CogVideoX1.5-5B-I2V,7476270
